user_id,team_chat_session_id,chat_item_id,timestamp
1574,6850,15510,1464615638
577,7270,15512,1464615640
1268,6791,15513,1464615641
1535,6795,15514,1464615642
1225,6850,15516,1464615644
1688,7024,15517,1464615645
1658,6782,15518,1464615646
2066,6799,15519,1464615647
1989,6782,15520,1464615648
674,6778,15521,1464615649
1975,6949,15522,1464615650
1819,6838,15523,1464615651
14,6782,15533,1464617399
611,6809,15534,1464617400
1090,6783,15535,1464617401
1090,6783,15536,1464617402
1865,6795,15537,1464617403
329,6914,15538,1464617404
2022,6783,15545,1464619199
996,6984,15547,1464619201
560,6925,15548,1464619202
1793,7058,15549,1464619203
797,7432,15550,1464619204
516,6784,15551,1464619205
1994,6858,15552,1464619206
461,6787,15553,1464619207
1256,6785,15554,1464619208
2100,6791,15555,1464619209
1896,6974,15556,1464619210
629,7024,15557,1464619211
996,6984,15558,1464619212
1687,6820,15559,1464619213
1090,6783,15560,1464619214
2047,6889,15561,1464619215
1302,7022,15562,1464619216
1626,6778,15563,1464619217
1241,6785,15564,1464619218
834,6819,15565,1464619219
63,6784,15566,1464619220
125,6973,15567,1464619221
1626,6778,15569,1464619223
49,7443,15570,1464619224
104,6795,15571,1464619225
803,6911,15572,1464619226
1994,6858,15573,1464619227
1130,9529,15574,1464619228
1034,6794,15585,1464620999
685,7280,15586,1464621000
669,6984,15587,1464621001
1617,7024,15588,1464621002
828,7104,15589,1464621003
1056,6780,15590,1464621004
1311,6797,15591,1464621005
497,7038,15592,1464621006
49,7443,15593,1464621007
968,6911,15594,1464621008
556,6809,15595,1464621009
131,6974,15596,1464621010
1935,6799,15597,1464621011
49,7443,15598,1464621012
31,6783,15599,1464621013
1741,6799,15600,1464621014
257,6792,15601,1464621015
844,7443,15602,1464621016
1816,6946,15603,1464621017
1989,6782,15604,1464621018
1285,7007,15605,1464621019
291,6815,15606,1464621020
438,6790,15607,1464621021
1573,6777,15608,1464621022
696,6943,15609,1464621023
252,6810,15610,1464621024
1522,6974,15611,1464621025
513,6785,15619,1464622799
1258,7058,15620,1464622800
1514,7212,15621,1464622801
417,6789,15622,1464622802
1978,7212,15623,1464622803
1019,6817,15624,1464622804
1954,6819,15625,1464622805
456,6810,15626,1464622806
133,14146,15627,1464622807
30,7008,15629,1464622809
497,7038,15630,1464622810
861,6925,15631,1464622811
733,6850,15632,1464622812
9,6776,15633,1464622813
2047,6889,15634,1464622814
431,6810,15635,1464622815
97,6911,15636,1464622816
516,6784,15637,1464622817
4,6888,15638,1464622818
253,6863,15639,1464622819
1220,6859,15640,1464622820
1019,6817,15641,1464622821
589,6889,15642,1464622822
994,15383,15643,1464622823
1215,12209,15644,1464622824
425,7443,15645,1464622825
1248,7058,15646,1464622826
277,6838,15652,1464624599
764,6785,15654,1464624601
1793,7058,15655,1464624602
417,6789,15656,1464624603
361,6886,15657,1464624604
1709,6866,15658,1464624605
1454,6776,15659,1464624606
1349,6792,15660,1464624607
464,6888,15661,1464624608
1258,7058,15662,1464624609
1285,7007,15663,1464624610
863,6811,15664,1464624611
229,6792,15665,1464624612
1129,6903,15666,1464624613
987,6925,15667,1464624614
1955,6866,15668,1464624615
611,6809,15670,1464624617
137,8205,15673,1464624620
1937,7022,15674,1464624621
1200,6777,15675,1464624622
1535,6795,15677,1464624624
1800,6785,15679,1464624626
1673,6818,15680,1464624627
844,7443,15681,1464624628
388,6795,15682,1464624629
222,6778,15683,1464624630
412,6778,15684,1464624631
1972,6789,15685,1464624632
1126,6888,15686,1464624633
621,6914,15687,1464624634
1383,6777,15688,1464624635
1703,7035,15689,1464624636
1038,6790,15690,1464624637
876,6920,15692,1464624639
194,6785,15694,1464624641
1479,6794,15695,1464624642
839,6792,15696,1464624643
431,6810,15697,1464624644
696,6943,15698,1464624645
1429,6776,15700,1464624647
1087,6797,15701,1464624648
20,6799,15702,1464624649
733,6850,15703,1464624650
1383,6777,15704,1464624651
311,6866,15705,1464624652
1848,6949,15706,1464624653
929,6797,15707,1464624654
174,6819,15708,1464624655
1068,6779,15709,1464624656
1126,6888,15712,1464624659
1955,6866,15713,1464624660
20,6799,15714,1464624661
1070,6911,15715,1464624662
881,6974,15716,1464624663
1975,6949,15717,1464624664
125,6973,15718,1464624665
2047,6889,15719,1464624666
1844,6956,15720,1464624667
426,6797,15721,1464624668
763,6794,15729,1464626399
1868,6888,15730,1464626400
214,6800,15732,1464626402
929,6797,15733,1464626403
1816,6946,15734,1464626404
500,6922,15735,1464626405
1019,6817,15736,1464626406
1462,6889,15738,1464626408
983,6799,15739,1464626409
1110,6973,15741,1464626411
1165,6914,15742,1464626412
915,7104,15743,1464626413
759,6857,15744,1464626414
521,6809,15746,1464626416
148,6974,15747,1464626417
2100,6791,15748,1464626418
1429,6776,15749,1464626419
431,6810,15750,1464626420
1034,6794,15751,1464626421
1741,6799,15752,1464626422
1816,6946,15753,1464626423
62,6792,15754,1464626424
1926,7007,15755,1464626425
1919,6888,15756,1464626426
1130,9529,15757,1464626427
1482,6787,15760,1464626430
1450,6794,15762,1464626432
1056,6780,15763,1464626433
929,6797,15764,1464626434
797,7432,15765,1464626435
982,7443,15766,1464626436
1926,7007,15768,1464626438
985,6925,15770,1464626440
1688,7024,15771,1464626441
1051,6859,15773,1464626443
763,6794,15774,1464626444
1051,6859,15775,1464626445
428,6886,15777,1464626447
241,7022,15778,1464626448
2018,6820,15779,1464626449
1561,6796,15780,1464626450
2047,6889,15781,1464626451
464,6888,15782,1464626452
1165,6914,15783,1464626453
502,6799,15785,1464626455
985,6925,15786,1464626456
1253,7058,15787,1464626457
1200,6777,15788,1464626458
968,6911,15789,1464626459
929,6797,15791,1464626461
1688,7024,15800,1464628199
1324,6821,15801,1464628200
2033,6791,15802,1464628201
1442,12209,15804,1464628203
1538,6854,15805,1464628204
828,7104,15806,1464628205
922,7212,15807,1464628206
922,7212,15809,1464628208
1272,6777,15810,1464628209
560,6925,15811,1464628210
951,6903,15812,1464628211
1311,6797,15813,1464628212
1848,6949,15814,1464628213
999,6780,15815,1464628214
844,7443,15816,1464628215
1454,6776,15817,1464628216
1522,6974,15818,1464628217
155,7008,15819,1464628218
431,6810,15820,1464628219
155,7008,15821,1464628220
1627,6784,15822,1464628221
1865,6795,15823,1464628222
75,8903,15834,1464629999
513,6785,15835,1464630000
1029,7024,15837,1464630002
1302,7022,15838,1464630003
110,6854,15839,1464630004
863,6811,15840,1464630005
1366,6810,15841,1464630006
1162,6974,15842,1464630007
1253,7058,15843,1464630008
277,6838,15844,1464630009
291,6815,15845,1464630010
476,6863,15846,1464630011
394,6875,15847,1464630012
1129,6903,15848,1464630013
449,6778,15850,1464630015
1378,6956,15851,1464630016
1574,6850,15852,1464630017
1793,7058,15853,1464630018
294,6783,15854,1464630019
1535,6795,15860,1464631799
1885,7443,15861,1464631800
254,7024,15862,1464631801
1126,6888,15863,1464631802
2022,6783,15864,1464631803
1965,8474,15865,1464631804
1574,6850,15866,1464631805
560,6925,15867,1464631806
1819,6838,15868,1464631807
1441,6782,15869,1464631808
1051,6859,15870,1464631809
1095,6792,15871,1464631810
645,11208,15872,1464631811
1107,6796,15873,1464631812
1356,6783,15874,1464631813
982,7443,15875,1464631814
1975,6949,15876,1464631815
2078,6956,15877,1464631816
1561,6796,15878,1464631817
361,6886,15879,1464631818
792,6779,15880,1464631819
1349,6792,15881,1464631820
336,9079,15882,1464631821
1114,6866,15883,1464631822
1244,6821,15885,1464631824
1268,6791,15886,1464631825
685,7280,15887,1464631826
1059,6811,15888,1464631827
1068,6779,15889,1464631828
1125,6792,15891,1464631830
283,6853,15892,1464631831
69,6853,15896,1464633599
1383,6777,15897,1464633600
1769,7024,15898,1464633601
214,6800,15899,1464633602
137,8205,15901,1464633604
407,6777,15910,1464635399
999,6780,15911,1464635400
1935,6799,15912,1464635401
1819,6838,15914,1464635403
1972,6789,15915,1464635404
645,11208,15916,1464635405
1092,8903,15917,1464635406
199,6818,15918,1464635407
828,7104,15919,1464635408
1919,6888,15920,1464635409
843,6809,15921,1464635410
1789,6819,15931,1464637199
1503,6792,15932,1464637200
719,6792,15933,1464637201
305,6943,15934,1464637202
642,6920,15935,1464637203
863,6811,15936,1464637204
9,6776,15937,1464637205
828,7104,15938,1464637206
621,6914,15939,1464637207
521,6809,15940,1464637208
1954,6819,15942,1464637210
2067,6784,15943,1464637211
1959,6820,15944,1464637212
319,6857,15945,1464637213
1848,6949,15946,1464637214
417,6789,15947,1464637215
554,6820,15948,1464637216
75,8903,15959,1464638999
1494,6859,15960,1464639000
254,7024,15961,1464639001
1068,6779,15962,1464639002
1525,7028,15963,1464639003
394,6875,15964,1464639004
797,7432,15965,1464639005
230,6853,15966,1464639006
1885,7443,15967,1464639007
1649,6857,15968,1464639008
1926,7007,15970,1464639010
1225,6850,15972,1464639012
1241,6785,15973,1464639013
1522,6974,15974,1464639014
914,6789,15975,1464639015
1854,12209,15977,1464639017
1937,7022,15978,1464639018
701,6792,15979,1464639019
14,6782,15980,1464639020
1865,6795,15981,1464639021
2022,6783,15982,1464639022
426,6797,15983,1464639023
1768,6891,15984,1464639024
1259,6853,15985,1464639025
1627,6784,15986,1464639026
1220,6859,15989,1464639029
1215,12209,15990,1464639030
280,6956,15991,1464639031
1920,6956,15992,1464639032
1037,6951,15993,1464639033
674,6778,15994,1464639034
1253,7058,15995,1464639035
1370,7212,15996,1464639036
1461,6783,15997,1464639037
294,6783,15998,1464639038
303,6813,15999,1464639039
108,6809,16000,1464639040
252,6810,16001,1464639041
1975,6949,16002,1464639042
1868,6888,16003,1464639043
1378,6956,16004,1464639044
412,6778,16005,1464639045
1138,7104,16006,1464639046
126,6888,16007,1464639047
449,6778,16008,1464639048
1084,6778,16009,1464639049
305,6943,16011,1464639051
967,6783,16012,1464639052
1627,6784,16014,1464639054
1498,6795,16015,1464639055
263,6925,16016,1464639056
876,6920,16017,1464639057
1498,6795,16018,1464639058
2026,7104,16019,1464639059
241,7022,16020,1464639060
254,7024,16021,1464639061
1554,6780,16023,1464639063
1462,6889,16024,1464639064
37,7104,16030,1464640799
241,7022,16031,1464640800
2026,7104,16032,1464640801
1479,6794,16033,1464640802
1302,7022,16034,1464640803
14,6782,16035,1464640804
1649,6857,16036,1464640805
975,6974,16037,1464640806
683,6889,16038,1464640807
1506,6780,16039,1464640808
886,6910,16040,1464640809
1789,6819,16041,1464640810
319,6857,16042,1464640811
2004,6925,16043,1464640812
951,6903,16044,1464640813
431,6810,16045,1464640814
1296,7443,16046,1464640815
1268,6791,16047,1464640816
1070,6911,16049,1464640818
1378,6956,16050,1464640819
1129,6903,16051,1464640820
1994,6858,16052,1464640821
789,6796,16053,1464640822
1792,6792,16054,1464640823
1991,6850,16055,1464640824
431,6810,16056,1464640825
685,7280,16057,1464640826
1095,6792,16058,1464640827
428,6886,16059,1464640828
174,6819,16060,1464640829
133,14146,16061,1464640830
803,6911,16062,1464640831
951,6903,16063,1464640832
1107,6796,16065,1464640834
1882,6925,16066,1464640835
40,6809,16067,1464640836
336,9079,16068,1464640837
2022,6783,16069,1464640838
839,6792,16070,1464640839
1498,6795,16071,1464640840
1356,6783,16072,1464640841
1035,6790,16073,1464640842
1087,6797,16074,1464640843
1989,6782,16075,1464640844
1383,6777,16076,1464640845
516,6784,16077,1464640846
1037,6951,16078,1464640847
1596,6791,16079,1464640848
1969,9671,16080,1464640849
263,6925,16081,1464640850
1085,6910,16082,1464640851
1335,6866,16083,1464640852
1285,7007,16084,1464640853
577,7270,16085,1464640854
1165,6914,16086,1464640855
62,6792,16087,1464640856
540,6783,16088,1464640857
1095,6792,16089,1464640858
1012,6875,16096,1464642599
2014,8474,16097,1464642600
80,6791,16098,1464642601
515,6821,16100,1464642603
743,6922,16101,1464642604
577,7270,16102,1464642605
518,6782,16103,1464642606
1741,6799,16104,1464642607
701,6792,16105,1464642608
1084,6778,16106,1464642609
88,6821,16108,1464642611
1789,6819,16109,1464642612
1494,6859,16110,1464642613
1937,7022,16111,1464642614
515,6821,16112,1464642615
669,6984,16113,1464642616
1162,6974,16114,1464642617
291,6815,16115,1464642618
724,6956,16116,1464642619
996,6984,16118,1464642621
1372,6866,16119,1464642622
828,7104,16121,1464642624
1955,6866,16122,1464642625
1479,6794,16123,1464642626
1503,6792,16124,1464642627
724,6956,16125,1464642628
196,6789,16126,1464642629
1110,6973,16127,1464642630
1074,6838,16128,1464642631
804,6819,16129,1464642632
1588,6776,16130,1464642633
1311,6797,16131,1464642634
1550,6910,16132,1464642635
1356,6783,16133,1464642636
1244,6821,16134,1464642637
1665,6811,16135,1464642638
1090,6783,16136,1464642639
828,7104,16137,1464642640
1955,6866,16138,1464642641
240,6783,16141,1464642644
1649,6857,16143,1464642646
214,6800,16144,1464642647
417,6789,16155,1464644399
2047,6889,16156,1464644400
336,9079,16157,1464644401
516,6784,16158,1464644402
661,7432,16159,1464644403
361,6886,16161,1464644405
1844,6956,16162,1464644406
104,6795,16163,1464644407
1638,7347,16164,1464644408
1754,6810,16165,1464644409
1494,6859,16166,1464644410
30,7008,16167,1464644411
1854,12209,16168,1464644412
1429,6776,16169,1464644413
417,6789,16170,1464644414
975,6974,16172,1464644416
915,7104,16173,1464644417
2018,6820,16174,1464644418
999,6780,16175,1464644419
1885,7443,16176,1464644420
733,6850,16177,1464644421
131,6974,16178,1464644422
1118,6850,16179,1464644423
1522,6974,16180,1464644424
804,6819,16181,1464644425
759,6857,16182,1464644426
1839,6780,16183,1464644427
449,6778,16184,1464644428
1817,7058,16185,1464644429
286,6886,16186,1464644430
1882,6925,16187,1464644431
1244,6821,16188,1464644432
1658,6782,16189,1464644433
2064,7280,16190,1464644434
1482,6787,16191,1464644435
743,6922,16193,1464644437
1092,8903,16195,1464644439
1237,6819,16196,1464644440
294,6783,16197,1464644441
863,6811,16198,1464644442
1935,6799,16199,1464644443
982,7443,16200,1464644444
759,6857,16201,1464644445
456,6810,16202,1464644446
922,7212,16203,1464644447
1995,6925,16204,1464644448
174,6819,16205,1464644449
650,6811,16206,1464644450
1038,6790,16207,1464644451
97,6911,16208,1464644452
1302,7022,16221,1464646199
578,7058,16223,1464646201
1755,6799,16224,1464646202
1087,6797,16225,1464646203
1559,6912,16226,1464646204
1535,6795,16227,1464646205
1703,7035,16228,1464646206
719,6792,16229,1464646207
1268,6791,16230,1464646208
174,6819,16231,1464646209
1244,6821,16232,1464646210
557,6853,16233,1464646211
1354,6789,16234,1464646212
1688,7024,16235,1464646213
685,7280,16236,1464646214
1237,6819,16237,1464646215
1378,6956,16238,1464646216
516,6784,16239,1464646217
1335,6866,16240,1464646218
516,6784,16241,1464646219
1366,6810,16242,1464646220
1494,6859,16243,1464646221
1926,7007,16244,1464646222
394,6875,16245,1464646223
1574,6850,16246,1464646224
1,7024,16248,1464646226
1755,6799,16249,1464646227
1287,6790,16250,1464646228
669,6984,16251,1464646229
69,6853,16252,1464646230
257,6792,16253,1464646231
645,11208,16254,1464646232
1356,6783,16257,1464646235
642,6920,16258,1464646236
483,6779,16259,1464646237
1800,6785,16260,1464646238
1335,6866,16261,1464646239
702,6817,16262,1464646240
1225,6850,16263,1464646241
1479,6794,16264,1464646242
1200,6777,16265,1464646243
982,7443,16267,1464646245
1128,6792,16268,1464646246
914,6789,16269,1464646247
1,7024,16270,1464646248
1554,6780,16271,1464646249
277,6838,16272,1464646250
2047,6889,16273,1464646251
1638,7347,16275,1464646253
1084,6778,16276,1464646254
2006,6974,16277,1464646255
37,7104,16278,1464646256
1514,7212,16279,1464646257
701,6792,16280,1464646258
843,6809,16281,1464646259
1671,6858,16282,1464646260
265,6819,16283,1464646261
69,6853,16284,1464646262
540,6783,16285,1464646263
1847,6779,16286,1464646264
1969,9671,16287,1464647999
1975,6949,16288,1464648000
1538,6854,16289,1464648001
708,6783,16291,1464648003
1383,6777,16292,1464648004
1768,6891,16293,1464648005
936,6949,16294,1464648006
49,7443,16295,1464648007
516,6784,16296,1464648008
1305,6925,16297,1464648009
2047,6889,16298,1464648010
1059,6811,16299,1464648011
650,6811,16300,1464648012
611,6809,16301,1464648013
1596,6791,16302,1464648014
1051,6859,16303,1464648015
75,8903,16304,1464648016
442,7035,16305,1464648017
2022,6783,16306,1464648018
1318,6910,16307,1464648019
230,6853,16308,1464648020
1162,6974,16310,1464648022
1162,6974,16311,1464648023
513,6785,16314,1464648026
1056,6780,16315,1464648027
1819,6838,16317,1464648029
1033,6818,16329,1464649800
668,6781,16330,1464649801
975,6974,16331,1464649802
1429,6776,16332,1464649803
1248,7058,16333,1464649804
1462,6889,16335,1464649806
1272,6777,16336,1464649807
277,6838,16337,1464649808
63,6784,16339,1464649810
2093,6922,16350,1464651599
1059,6811,16351,1464651600
1761,8903,16352,1464651601
1896,6974,16354,1464651603
428,6886,16355,1464651604
951,6903,16356,1464651605
1606,6780,16357,1464651606
881,6974,16360,1464651609
37,7104,16362,1464651611
361,6886,16364,1464651613
1305,6925,16365,1464651614
1573,6777,16366,1464651615
1441,6782,16367,1464651616
1671,6858,16369,1464651618
438,6790,16370,1464651619
174,6819,16371,1464651620
859,16274,16372,1464651621
1955,6866,16373,1464651622
1550,6910,16374,1464651623
1059,6811,16382,1464653399
621,6914,16383,1464653400
557,6853,16384,1464653401
521,6809,16385,1464653402
1741,6799,16386,1464653403
733,6850,16388,1464653405
2033,6791,16389,1464653406
461,6787,16390,1464653407
2066,6799,16391,1464653408
209,6784,16392,1464653409
194,6785,16393,1464653410
417,6789,16394,1464653411
838,6889,16395,1464653412
1627,6784,16397,1464653414
2034,6781,16398,1464653415
2014,8474,16400,1464653417
1442,12209,16403,1464653420
589,6889,16405,1464653422
30,7008,16406,1464653423
1220,6859,16407,1464653424
426,6797,16408,1464653425
483,6779,16409,1464653426
557,6853,16410,1464653427
250,7028,16411,1464653428
792,6779,16412,1464653429
1919,6888,16414,1464653431
2067,6784,16415,1464653432
1709,6866,16416,1464653433
843,6809,16417,1464653434
1302,7022,16418,1464653435
1538,6854,16419,1464653436
277,6838,16421,1464653438
881,6974,16440,1464656999
1999,6866,16441,1464657000
250,7028,16442,1464657001
240,6783,16443,1464657002
133,14146,16444,1464657003
1665,6811,16447,1464657006
37,7104,16449,1464657008
661,7432,16450,1464657009
767,6791,16451,1464657010
216,6790,16454,1464657013
1311,6797,16455,1464657014
1125,6792,16456,1464657015
1189,7280,16457,1464657016
2067,6784,16468,1464658800
1085,6910,16469,1464658801
1272,6777,16470,1464658802
650,6811,16471,1464658803
497,7038,16472,1464658804
1959,6820,16475,1464658807
1848,6949,16476,1464658808
1687,6820,16477,1464658809
1192,7212,16478,1464658810
1429,6776,16479,1464658811
155,7008,16480,1464658812
1741,6799,16481,1464658813
1354,6789,16482,1464658814
1848,6949,16484,1464658816
1755,6799,16485,1464658817
476,6863,16486,1464658818
1754,6810,16487,1464658819
380,6792,16488,1464658820
1130,9529,16489,1464658821
1398,6780,16490,1464658822
2089,6889,16491,1464658823
2014,8474,16492,1464658824
759,6857,16493,1464658825
1687,6820,16494,1464658826
483,6779,16495,1464658827
1522,6974,16497,1464658829
629,7024,16498,1464658830
1709,6866,16499,1464658831
936,6949,16500,1464658832
2014,8474,16501,1464658833
1482,6787,16502,1464658834
1673,6818,16503,1464658835
1561,6796,16504,1464658836
1107,6796,16505,1464658837
131,6974,16506,1464658838
241,7022,16507,1464658839
554,6820,16508,1464658840
1919,6888,16510,1464658842
1462,6889,16511,1464658843
1090,6783,16512,1464658844
1087,6797,16513,1464658845
1741,6799,16514,1464658846
1001,6949,16515,1464658847
661,7432,16516,1464658848
627,6857,16518,1464658850
380,6792,16519,1464658851
1012,6875,16520,1464658852
631,6789,16521,1464658853
1324,6821,16522,1464658854
1056,6780,16523,1464658855
2037,6821,16525,1464658857
1509,6889,16526,1464658858
1035,6790,16539,1464660599
1937,7022,16540,1464660600
483,6779,16542,1464660602
763,6794,16543,1464660603
2100,6791,16544,1464660604
1383,6777,16545,1464660605
388,6795,16546,1464660606
2038,6951,16547,1464660607
1366,6810,16548,1464660608
2033,6791,16549,1464660609
222,6778,16550,1464660610
1268,6791,16551,1464660611
1498,6795,16552,1464660612
1761,8903,16553,1464660613
1525,7028,16554,1464660614
1995,6925,16555,1464660615
442,7035,16556,1464660616
759,6857,16557,1464660617
1237,6819,16558,1464660618
1509,6889,16559,1464660619
513,6785,16560,1464660620
1287,6790,16561,1464660621
329,6914,16562,1464660622
1996,6858,16567,1464662400
589,6889,16568,1464662401
1969,9671,16569,1464662402
2093,6922,16570,1464662403
661,7432,16571,1464662404
674,6778,16572,1464662405
1994,6858,16573,1464662406
674,6778,16574,1464662407
199,6818,16575,1464662408
533,6791,16576,1464662409
333,6811,16577,1464662410
4,6888,16580,1464662413
578,7058,16581,1464662414
419,6858,16582,1464662415
1272,6777,16583,1464662416
936,6949,16584,1464662417
108,6809,16585,1464662418
1800,6785,16587,1464662420
1398,6780,16588,1464662421
1498,6795,16589,1464662422
1792,6792,16590,1464662423
1441,6782,16591,1464662424
661,7432,16592,1464662425
1383,6777,16593,1464662426
1268,6791,16594,1464662427
1617,7024,16595,1464662428
740,6778,16596,1464662429
1926,7007,16597,1464662430
155,7008,16598,1464662431
1970,6777,16599,1464662432
1220,6859,16600,1464662433
63,6784,16601,1464662434
1035,6790,16604,1464662437
1035,6790,16606,1464662439
1954,6819,16619,1464664200
1965,8474,16622,1464664203
4,6888,16623,1464664204
1882,6925,16625,1464664206
2078,6956,16626,1464664207
1885,7443,16627,1464664208
763,6794,16628,1464664209
1599,6782,16629,1464664210
1954,6819,16630,1464664211
1268,6791,16631,1464664212
719,6792,16633,1464664214
1428,6984,16635,1464664216
2067,6784,16636,1464664217
1287,6790,16637,1464664218
1688,7024,16638,1464664219
1688,7024,16639,1464664220
1839,6780,16640,1464664221
1817,7058,16641,1464664222
1037,6951,16642,1464664223
650,6811,16643,1464664224
2078,6956,16644,1464664225
533,6791,16645,1464664226
1033,6818,16647,1464664228
560,6925,16648,1464664229
994,15383,16649,1464664230
1937,7022,16650,1464664231
977,9671,16651,1464664232
1215,12209,16652,1464664233
834,6819,16653,1464664234
1285,7007,16654,1464664235
828,7104,16655,1464664236
2033,6791,16656,1464664237
431,6810,16657,1464664238
394,6875,16658,1464664239
230,6853,16659,1464664240
97,6911,16660,1464664241
1090,6783,16661,1464664242
1996,6858,16662,1464664243
30,7008,16663,1464664244
428,6886,16664,1464664245
1548,6776,16667,1464664248
229,6792,16668,1464664249
497,7038,16669,1464664250
914,6789,16670,1464664251
602,6813,16671,1464664252
1627,6784,16672,1464664253
645,11208,16673,1464664254
1128,6792,16674,1464664255
1429,6776,16675,1464664256
521,6809,16677,1464664258
257,6792,16678,1464664259
1074,6838,16679,1464664260
1627,6784,16680,1464664261
2075,6854,16681,1464664262
881,6974,16682,1464664263
49,7443,16683,1464664264
88,6821,16684,1464664265
1882,6925,16685,1464664266
803,6911,16686,1464664267
196,6789,16687,1464664268
922,7212,16688,1464664269
2034,6781,16689,1464664270
1462,6889,16690,1464664271
128,6810,16702,1464665999
394,6875,16704,1464666001
1461,6783,16705,1464666002
148,6974,16706,1464666003
1606,6780,16707,1464666004
767,6791,16708,1464666005
985,6925,16709,1464666006
1503,6792,16710,1464666007
533,6791,16712,1464666009
1868,6888,16714,1464666011
1285,7007,16715,1464666012
14,6782,16717,1464666014
133,14146,16718,1464666015
280,6956,16719,1464666016
738,6789,16721,1464666018
674,6778,16722,1464666019
1366,6810,16723,1464666020
291,6815,16724,1464666021
2018,6820,16725,1464666022
1937,7022,16726,1464666023
1606,6780,16727,1464666024
839,6792,16728,1464666025
1789,6819,16729,1464666026
1258,7058,16730,1464666027
1248,7058,16731,1464666028
1617,7024,16733,1464666030
1037,6951,16734,1464666031
1383,6777,16736,1464666033
394,6875,16737,1464666034
280,6956,16738,1464666035
1092,8903,16739,1464666036
294,6783,16740,1464666037
1522,6974,16741,1464666038
1162,6974,16742,1464666039
257,6792,16743,1464666040
1896,6974,16744,1464666041
554,6820,16745,1464666042
2064,7280,16747,1464666044
126,6888,16748,1464666045
667,6783,16750,1464666047
1029,7024,16752,1464666049
1995,6925,16753,1464666050
554,6820,16754,1464666051
178,6949,16755,1464666052
863,6811,16757,1464666054
333,6811,16758,1464666055
696,6943,16759,1464666056
1454,6776,16760,1464666057
1506,6780,16761,1464666058
1868,6888,16762,1464666059
222,6778,16763,1464666060
1305,6925,16764,1464666061
40,6809,16765,1464666062
30,7008,16766,1464666063
977,9671,16767,1464666064
425,7443,16768,1464666065
669,6984,16769,1464666066
2037,6821,16771,1464666068
708,6783,16772,1464666069
743,6922,16774,1464666071
9,6776,16775,1464666072
2050,6794,16776,1464666073
2064,7280,16778,1464666075
1885,7443,16785,1464667799
88,6821,16786,1464667800
2026,7104,16787,1464667801
388,6795,16789,1464667803
497,7038,16790,1464667804
265,6819,16791,1464667805
1037,6951,16792,1464667806
1954,6819,16793,1464667807
388,6795,16794,1464667808
280,6956,16795,1464667809
350,6777,16796,1464667810
1059,6811,16797,1464667811
1268,6791,16798,1464667812
863,6811,16799,1464667813
1482,6787,16800,1464667814
1272,6777,16801,1464667815
1248,7058,16802,1464667816
668,6781,16803,1464667817
560,6925,16804,1464667818
1095,6792,16806,1464667820
1789,6819,16807,1464667821
1372,6866,16808,1464667822
518,6782,16809,1464667823
1051,6859,16811,1464667825
1287,6790,16812,1464667826
861,6925,16813,1464667827
1709,6866,16814,1464667828
708,6783,16815,1464667829
1991,6850,16816,1464667830
789,6796,16819,1464667833
985,6925,16821,1464667835
1272,6777,16823,1464667837
1817,7058,16824,1464667838
1192,7212,16826,1464667840
1204,6776,16827,1464667841
1847,6779,16828,1464667842
738,6789,16829,1464667843
1370,7212,16830,1464667844
789,6796,16831,1464667845
1372,6866,16833,1464667847
380,6792,16835,1464667849
423,6925,16836,1464667850
1991,6850,16837,1464667851
1084,6778,16838,1464667852
241,7022,16839,1464667853
987,6925,16840,1464667854
546,6817,16841,1464667855
394,6875,16842,1464667856
1370,7212,16843,1464667857
1085,6910,16844,1464667858
701,6792,16845,1464667859
759,6857,16846,1464667860
1561,6796,16847,1464667861
1056,6780,16848,1464667862
2064,7280,16849,1464667863
968,6911,16850,1464667864
602,6813,16851,1464667865
667,6783,16852,1464667866
69,6853,16854,1464667868
431,6810,16855,1464667869
533,6791,16857,1464667871
1999,6866,16858,1464667872
1038,6790,16859,1464667873
929,6797,16860,1464667874
14,6782,16870,1464669599
1068,6779,16871,1464669600
1029,7024,16872,1464669601
861,6925,16873,1464669602
533,6791,16874,1464669603
1955,6866,16875,1464669604
621,6914,16876,1464669605
904,7505,16878,1464669607
1588,6776,16879,1464669608
1125,6792,16880,1464669609
886,6910,16881,1464669610
828,7104,16882,1464669611
1366,6810,16883,1464669612
650,6811,16884,1464669613
464,6888,16885,1464669614
1999,6866,16886,1464669615
241,7022,16888,1464669617
1110,6973,16889,1464669618
1126,6888,16890,1464669619
1258,7058,16891,1464669620
454,6791,16893,1464669622
2064,7280,16894,1464669623
1162,6974,16895,1464669624
30,7008,16896,1464669625
2006,6974,16897,1464669626
1138,7104,16898,1464669627
1535,6795,16899,1464669628
199,6818,16900,1464669629
698,6781,16901,1464669630
708,6783,16902,1464669631
740,6778,16903,1464669632
329,6914,16904,1464669633
2026,7104,16905,1464669634
1126,6888,16906,1464669635
1258,7058,16907,1464669636
1548,6776,16908,1464669637
515,6821,16909,1464669638
922,7212,16910,1464669639
88,6821,16911,1464669640
533,6791,16912,1464669641
9,6776,16914,1464669643
1561,6796,16915,1464669644
797,7432,16916,1464669645
1687,6820,16921,1464671399
1012,6875,16922,1464671400
983,6799,16923,1464671401
461,6787,16927,1464671405
1256,6785,16928,1464671406
863,6811,16929,1464671407
1372,6866,16930,1464671408
1034,6794,16932,1464671410
1819,6838,16933,1464671411
